source,category,subcategory,title,link,description,pub_date,author,guid,full_content,pub_date_formatted,full_paragraphs
SCMP,business,property,"Hong Kong property demand aided by stamp duty cuts, but stocks and interest rates are key",https://www.scmp.com/business/article/3303455/hong-kong-property-demand-aided-stamp-duty-cuts-stocks-and-interest-rates-are-key?utm_source=rss_feed,"The market’s long-term recovery depends on interest rate trends, as homebuyers remain cautious amid the US-China trade war, experts say.","Sun, 23 Mar 2025 11:30:11 +0800",Salina Li,https://www.scmp.com/business/article/3303455/hong-kong-property-demand-aided-stamp-duty-cuts-stocks-and-interest-rates-are-key?utm_source=rss_feed,"The market’s long-term recovery depends on interest rate trends, as homebuyers remain cautious amid the US-China trade war, experts say.",2025-03-23 11:30:11,
SCMP,business,property,"CK Asset, Henderson Land say they face ‘uncertainties’ as they missed 2024 profit targets",https://www.scmp.com/business/markets/article/3303210/ck-asset-and-henderson-land-say-they-face-uncertainties-2025?utm_source=rss_feed,"‘The global economy is expected to remain challenging in 2025’, says CK Asset chairman Victor Li Tzar-kuoi.","Thu, 20 Mar 2025 21:44:25 +0800",Cheryl Arcibal,https://www.scmp.com/business/markets/article/3303210/ck-asset-and-henderson-land-say-they-face-uncertainties-2025?utm_source=rss_feed,"‘The global economy is expected to remain challenging in 2025’, says CK Asset chairman Victor Li Tzar-kuoi.",2025-03-20 21:44:25,
SCMP,business,property,"Chinese Estates CEO, sister sell retail shops in Hong Kong amid market stress",https://www.scmp.com/business/article/3303021/chinese-estates-ceo-sister-sell-retail-shops-hong-kong-amid-market-stress?utm_source=rss_feed,Chan Hoi-wan and her sister lowered their asking price by 7 per cent to close the deal for the Hong Kong retail shops on March 18.,"Wed, 19 Mar 2025 18:04:32 +0800",Salina Li,https://www.scmp.com/business/article/3303021/chinese-estates-ceo-sister-sell-retail-shops-hong-kong-amid-market-stress?utm_source=rss_feed,Chan Hoi-wan and her sister lowered their asking price by 7 per cent to close the deal for the Hong Kong retail shops on March 18.,2025-03-19 18:04:32,
SCMP,business,property,Lee Shau-kee leaves behind his legacy with a smooth succession at Henderson,https://www.scmp.com/business/article/3302941/lee-shau-kee-leaves-behind-his-legacy-smooth-succession-henderson?utm_source=rss_feed,Tycoon ensured a lasting legacy after he handed over control of the group to his two sons Peter Lee and Martin Lee well ahead of time.,"Wed, 19 Mar 2025 12:32:26 +0800",Cheryl Arcibal,https://www.scmp.com/business/article/3302941/lee-shau-kee-leaves-behind-his-legacy-smooth-succession-henderson?utm_source=rss_feed,Tycoon ensured a lasting legacy after he handed over control of the group to his two sons Peter Lee and Martin Lee well ahead of time.,2025-03-19 12:32:26,
SCMP,business,property,"Tributes pour in for Lee Shau-kee, Hong Kong’s ‘patriotic philanthropist’",https://www.scmp.com/business/article/3302891/tributes-pour-lee-shau-kee-hong-kongs-patriotic-philanthropist?utm_source=rss_feed,"Lee gave away some of his US$29.2 billion fortune to fund education, provide housing and elderly care for the city’s underprivileged.","Wed, 19 Mar 2025 08:30:08 +0800",Salina Li,https://www.scmp.com/business/article/3302891/tributes-pour-lee-shau-kee-hong-kongs-patriotic-philanthropist?utm_source=rss_feed,"Lee gave away some of his US$29.2 billion fortune to fund education, provide housing and elderly care for the city’s underprivileged.",2025-03-19 08:30:08,
SCMP,business,property,Asia’s commercial property market growing in diversity and complexity,https://www.scmp.com/opinion/asia-opinion/article/3302626/asias-commercial-property-market-growing-diversity-and-complexity?utm_source=rss_feed,"While a shortage of investible assets and less attractive returns pose challenges, commercial property in Asia has come far in recent years.","Tue, 18 Mar 2025 09:30:08 +0800",Nicholas Spiro,https://www.scmp.com/opinion/asia-opinion/article/3302626/asias-commercial-property-market-growing-diversity-and-complexity?utm_source=rss_feed,"While a shortage of investible assets and less attractive returns pose challenges, commercial property in Asia has come far in recent years.",2025-03-18 09:30:08,
SCMP,business,property,"Stephen Chow, Andy Lau poised for windfalls as estimated rents for their luxury homes rise",https://www.scmp.com/business/article/3302735/estimated-rents-hong-kong-luxury-homes-owned-stephen-chow-and-andy-lau-increase?utm_source=rss_feed,Rateable value is an estimate of the annual rental value of a property on the open market at a designated valuation reference date.,"Tue, 18 Mar 2025 07:30:14 +0800",Salina Li,https://www.scmp.com/business/article/3302735/estimated-rents-hong-kong-luxury-homes-owned-stephen-chow-and-andy-lau-increase?utm_source=rss_feed,Rateable value is an estimate of the annual rental value of a property on the open market at a designated valuation reference date.,2025-03-18 07:30:14,
SCMP,business,property,"Sunac China warns of US$3.6 billion loss as housing slump hurts sales, assets",https://www.scmp.com/business/china-business/article/3302741/sunac-china-warns-us36-billion-loss-housing-slump-hurts-sales-assets?utm_source=rss_feed,Wider losses in 2024 partly due to smaller one-off gain from onshore debt restructuring exercise compared with a year earlier.,"Mon, 17 Mar 2025 22:55:27 +0800",Aileen Chuang,https://www.scmp.com/business/china-business/article/3302741/sunac-china-warns-us36-billion-loss-housing-slump-hurts-sales-assets?utm_source=rss_feed,Wider losses in 2024 partly due to smaller one-off gain from onshore debt restructuring exercise compared with a year earlier.,2025-03-17 22:55:27,
SCMP,business,property,"Lee Shau-kee, founder of Henderson and the ‘Fourth Uncle’ to Hongkongers, dies at age 97",https://www.scmp.com/business/article/3302726/lee-shau-kee-founder-henderson-land-dies-age-97?utm_source=rss_feed,"The entrepreneur built a business empire valued at more than HK$551 billion as of March 17, with interests in real estate, hotels, piped gas and a ferry operation.","Mon, 17 Mar 2025 20:08:10 +0800",Salina Li,https://www.scmp.com/business/article/3302726/lee-shau-kee-founder-henderson-land-dies-age-97?utm_source=rss_feed,"The entrepreneur built a business empire valued at more than HK$551 billion as of March 17, with interests in real estate, hotels, piped gas and a ferry operation.",2025-03-17 20:08:10,
SCMP,business,property,China’s home prices drop for 21st straight month as property recovery remains elusive,https://www.scmp.com/business/china-business/article/3302619/chinas-home-prices-drop-21st-straight-month-property-recovery-remains-elusive?utm_source=rss_feed,"In the sole positive metric in new official data, new-home prices in top-tier cities edged up by 0.1 per cent month on month in February.","Mon, 17 Mar 2025 12:10:34 +0800",Yulu Ao,https://www.scmp.com/business/china-business/article/3302619/chinas-home-prices-drop-21st-straight-month-property-recovery-remains-elusive?utm_source=rss_feed,"In the sole positive metric in new official data, new-home prices in top-tier cities edged up by 0.1 per cent month on month in February.",2025-03-17 12:10:34,
SCMP,business,property,Hong Kong property firm Gale Well trying to sell US$386 million in assets amid slump,https://www.scmp.com/business/companies/article/3302574/hong-kong-property-firm-gale-well-trying-sell-us386-million-assets-amid-slump?utm_source=rss_feed,"Company is selling commercial properties in Admiralty, Tsim Sha Tsui and Causeway Bay, as well as luxury residential assets.","Mon, 17 Mar 2025 10:30:08 +0800",Salina Li,https://www.scmp.com/business/companies/article/3302574/hong-kong-property-firm-gale-well-trying-sell-us386-million-assets-amid-slump?utm_source=rss_feed,"Company is selling commercial properties in Admiralty, Tsim Sha Tsui and Causeway Bay, as well as luxury residential assets.",2025-03-17 10:30:08,
SCMP,business,property,ICBC (Asia) backs Hong Kong developers with stable loan support amid sector’s challenges,https://www.scmp.com/business/banking-finance/article/3302456/icbc-asia-backs-hong-kong-developers-stable-loan-support-amid-sectors-challenges?utm_source=rss_feed,Local subsidiary of China’s largest bank has ‘zero’ non-performing loans from Hong Kong developers and plans to increase home mortgages.,"Mon, 17 Mar 2025 08:30:13 +0800",Aileen Chuang,https://www.scmp.com/business/banking-finance/article/3302456/icbc-asia-backs-hong-kong-developers-stable-loan-support-amid-sectors-challenges?utm_source=rss_feed,Local subsidiary of China’s largest bank has ‘zero’ non-performing loans from Hong Kong developers and plans to increase home mortgages.,2025-03-17 08:30:13,
SCMP,business,property,"American demand for overseas property, residency surges in second Trump term",https://www.scmp.com/business/article/3302452/american-demand-overseas-property-residency-surges-second-trump-term?utm_source=rss_feed,"UK, Portugal and Australia see influx as investment migration becomes ‘essential insurance’ against uncertainty, consultant says.","Sun, 16 Mar 2025 09:30:17 +0800",Cheryl Arcibal,https://www.scmp.com/business/article/3302452/american-demand-overseas-property-residency-surges-second-trump-term?utm_source=rss_feed,"UK, Portugal and Australia see influx as investment migration becomes ‘essential insurance’ against uncertainty, consultant says.",2025-03-16 09:30:17,
SCMP,business,property,China Vanke’s Hong Kong unit sees strong sales in Tai Po project despite mortgage concerns,https://www.scmp.com/business/banking-finance/article/3302511/china-vankes-le-mont-project-tai-po-selling-briskly-despite-mortgage-concerns?utm_source=rss_feed,"The embattled developer has sold 223 of the 228 flats on offer at its Le Mont residential project, according to agents.","Sat, 15 Mar 2025 15:17:06 +0800",Cao Li,https://www.scmp.com/business/banking-finance/article/3302511/china-vankes-le-mont-project-tai-po-selling-briskly-despite-mortgage-concerns?utm_source=rss_feed,"The embattled developer has sold 223 of the 228 flats on offer at its Le Mont residential project, according to agents.",2025-03-15 15:17:06,
SCMP,business,property,How Hong Kong’s property slump is affecting asset values owned by celebrities and tycoons,https://www.scmp.com/business/article/3302286/how-hong-kongs-property-slump-affecting-asset-values-owned-celebrities-and-tycoons?utm_source=rss_feed,"Macau tycoon Stanley Ho’s family is selling a site in Tsim Sha Tsui, while actor Nicholas Tse’s shop in Central rented out at a big discount.","Fri, 14 Mar 2025 08:30:08 +0800","Fan Chen,Salina Li,Cheryl Arcibal",https://www.scmp.com/business/article/3302286/how-hong-kongs-property-slump-affecting-asset-values-owned-celebrities-and-tycoons?utm_source=rss_feed,"Macau tycoon Stanley Ho’s family is selling a site in Tsim Sha Tsui, while actor Nicholas Tse’s shop in Central rented out at a big discount.",2025-03-14 08:30:08,
SCMP,business,property,"Hong Kong’s Swire Pacific profit slides on property slump, Cathay stabilises",https://www.scmp.com/business/article/3302270/hong-kongs-swire-pacific-profit-slides-property-slump-cathay-stabilises?utm_source=rss_feed,Earnings at Cathay Pacific stabilised while the group switched its focus in the beverage business to Thailand and Laos from the US market.,"Thu, 13 Mar 2025 19:04:20 +0800",Yuke Xie,https://www.scmp.com/business/article/3302270/hong-kongs-swire-pacific-profit-slides-property-slump-cathay-stabilises?utm_source=rss_feed,Earnings at Cathay Pacific stabilised while the group switched its focus in the beverage business to Thailand and Laos from the US market.,2025-03-13 19:04:20,
SCMP,business,property,"Wharf swings to 2024 loss as mainland China write-downs add to sales slump, office glut",https://www.scmp.com/business/companies/article/3302251/wharf-swings-2024-loss-mainland-china-write-downs-add-sales-slump-office-glut?utm_source=rss_feed,The company posted a 2024 loss of HK$3.22 billion and set aside HK$2.02 billion in impairment provisions.,"Thu, 13 Mar 2025 18:15:07 +0800",Salina Li,https://www.scmp.com/business/companies/article/3302251/wharf-swings-2024-loss-mainland-china-write-downs-add-sales-slump-office-glut?utm_source=rss_feed,The company posted a 2024 loss of HK$3.22 billion and set aside HK$2.02 billion in impairment provisions.,2025-03-13 18:15:07,
SCMP,business,property,Global funds exit China’s commercial properties with fourth year of net selling,https://www.scmp.com/property/article/3302089/global-funds-exit-chinas-commercial-properties-fourth-year-net-selling?utm_source=rss_feed,"Cumulative net selling from 2021 to 2024 amounted to US$11.2 billion, surpassing net buying in 2019 to 2020.","Thu, 13 Mar 2025 08:30:13 +0800",Yuke Xie,https://www.scmp.com/property/article/3302089/global-funds-exit-chinas-commercial-properties-fourth-year-net-selling?utm_source=rss_feed,"Cumulative net selling from 2021 to 2024 amounted to US$11.2 billion, surpassing net buying in 2019 to 2020.",2025-03-13 08:30:13,
